"Six-Year Graduation Rates, 2012-13"
"All Districts, All Schools, High Needs Status"

"",,,,"Non-Graduates",,,
"West Haven School District","West Haven High School","Non-High Needs",109,"*","*",11,10.1
"Westbrook School District","Westbrook High School","High Needs",14,"*","*","*","*"
"Westbrook School District","Westbrook High School","Non-High Needs",63,"*","*","*","*"
"Weston School District","Weston High School","High Needs",25,"*","*","*","*"
"Weston School District","Weston High School","Non-High Needs",181,"*","*","*","*"
"Westport School District","Staples High School","High Needs",59,"*","*","*","*"
"Westport School District","Staples High School","Non-High Needs",403,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","High Needs",64,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Non-High Needs",199,"*","*","*","*"
"Wilton School District","Wilton High School","High Needs",60,"*","*","*","*"
"Wilton School District","Wilton High School","Non-High Needs",258,"*","*","*","*"
"Windham School District","Windham High School","High Needs",130,"*","*","*","*"
"Windham School District","Windham High School","Non-High Needs",56,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","High Needs",59,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Non-High Needs",77,"*","*","*","*"
"Windsor School District","Windsor High School","High Needs",157,"*","*",20,12.7
"Windsor School District","Windsor High School","Non-High Needs",185,"*","*",8,4.3
"Wolcott School District","Wolcott High School","High Needs",60,"*","*","*","*"
"Wolcott School District","Wolcott High School","Non-High Needs",158,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","High Needs",34,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Non-High Needs",244,"*","*","*","*"

