"Four-Year Graduation Rates, 2012-13"
"All Districts, All Schools, High Needs Status"

"",,,,,,"Non-Graduates",,,
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Non-High Needs",122,0,0.0,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","High Needs",58,"*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Non-High Needs",334,"*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","High Needs",21,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Non-High Needs",76,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","High Needs",24,"*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Non-High Needs",151,"*","*",0,0.0
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","High Needs",53,"*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Non-High Needs",219,"*","*","*","*"
"Regional School District 08","=""2080012""","Region Alternative High School","=""2086212""","High Needs","*","*","*","*","*"
"Regional School District 08","=""2080012""","Region Alternative High School","=""2086212""","Non-High Needs","*","*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","High Needs",35,"*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Non-High Needs",199,"*","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","High Needs",41,"*","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Non-High Needs",157,"*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","High Needs",15,0,"*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Non-High Needs",24,0,0.0,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","High Needs",19,0,"*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Non-High Needs",64,0,0.0,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","High Needs",24,0,0.0,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Non-High Needs",122,0,0.0,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","High Needs",42,"*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Non-High Needs",155,"*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","High Needs",61,"*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Non-High Needs",255,"*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","High Needs",49,"*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Non-High Needs",135,"*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","High Needs",36,"*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Non-High Needs",126,"*","*",0,0.0
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","High Needs",23,"*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-High Needs",90,0,0.0,0,0.0
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","High Needs",99,"*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-High Needs",216,"*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","High Needs",53,"*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-High Needs",356,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","High Needs",44,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-High Needs",133,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","High Needs",68,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-High Needs",109,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","High Needs",118,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-High Needs",272,"*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","High Needs",73,"*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-High Needs",323,"*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","High Needs",26,"*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-High Needs",120,"*","*",0,0.0
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","High Needs",73,"*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-High Needs",303,"*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","High Needs",117,"*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-High Needs",371,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","High Needs",45,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-High Needs",82,0,0.0,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","High Needs","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-High Needs","*","*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","High Needs",318,19,6.0,"*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-High Needs",183,0,0.0,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","High Needs",52,0,0.0,0,0.0
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-High Needs",112,0,0.0,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","High Needs",337,"*","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-High Needs",209,"*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","High Needs",48,"*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-High Needs",149,0,0.0,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","High Needs",128,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-High Needs",159,0,0.0,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","High Needs",134,7,5.2,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-High Needs",120,0,0.0,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","High Needs",51,"*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-High Needs",167,"*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","High Needs","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-High Needs","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","High Needs",36,"*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-High Needs",48,"*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","High Needs",33,"*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-High Needs",45,0,0.0,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","High Needs",33,"*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-High Needs",52,0,0.0,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","High Needs",37,"*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-High Needs",205,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","High Needs",140,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-High Needs",128,"*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","High Needs",106,"*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-High Needs",441,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","High Needs",110,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-High Needs",125,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","High Needs",94,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-High Needs",192,"*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","High Needs",45,"*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-High Needs",190,"*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","High Needs",335,"*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-High Needs",24,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","High Needs",322,8,2.5,101,31.4
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-High Needs",60,0,0.0,8,13.3
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","High Needs",73,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-High Needs",33,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","High Needs",330,21,6.4,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-High Needs",30,0,0.0,"*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","High Needs",69,"*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-High Needs",169,0,0.0,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","High Needs",87,15,17.2,14,16.1
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-High Needs",184,0,0.0,6,3.3
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","High Needs",145,"*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-High Needs",275,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","High Needs",123,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-High Needs",268,"*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","High Needs",322,"*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-High Needs",109,"*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","High Needs",14,0,"*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-High Needs",63,0,0.0,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","High Needs",25,"*","*",0,0.0
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-High Needs",181,0,0.0,0,0.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","High Needs",60,"*","*",0,0.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-High Needs",403,"*","*",0,0.0
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","High Needs",66,"*","*",11,16.7
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-High Needs",198,"*","*",0,0.0
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","High Needs",60,"*","*",0,0.0
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-High Needs",259,"*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","High Needs",137,"*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-High Needs",56,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","High Needs",59,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-High Needs",77,0,0.0,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","High Needs",167,27,16.2,24,14.4
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-High Needs",186,7,3.8,6,3.2
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","High Needs",62,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-High Needs",158,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","High Needs",35,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-High Needs",244,"*","*","*","*"

